Date,Year,YearOffset,YearCompleted,QuarterOfYear,Quarter & Year,QuarternYear,QuarterOffset,QuarterCompleted,MonthOfYear,DayOfMonth,Month Name,MonthShortName,Month Initial,Month & Year,MonthnYear,MonthOffset,MonthCompleted,MonthEnding,DateInt,DayOfWeek,DayOfWeekName,Weekday Initial,Day Type,ISO Year,ISO YearOffset,ISO QuarterOfYear,ISO Quarter,ISO Quarter & Year,ISO QuarternYear,ISO QuarterOffset,ISO Weeknumber,Week & Year,WeeknYear,WeekOffset,WeekCompleted,WeekEnding,Fiscal Year,FiscalYearOffset,Fiscal Quarter,FQuarternYear,IsCurrentFQ,Fiscal Period,FPeriodnYear,IsCurrentFP,Fiscal Week,Fiscal Year & Week,FWeeknYear,IsCurrentFW,IsAfterToday,IsWorkingDay,IsHoliday,IsBusinessDay,IsPYTD,IsPFYTD
2018-01-01 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,1,1,"January","Jan","J​","Jan 2018",20180100,-50,True,2018-01-31 00:00:00.000,20180101,0,"Monday","M","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,1,"2018-01",20180100,-220,True,2018-01-07 00:00:00.000,"FY19",-4,"FQ1",20190100,False,1,20190100,False,1,"2018-01",20180100,False,False,True,"Unknown",True,False,False
2018-01-02 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,1,2,"January","Jan","J​","Jan 2018",20180100,-50,True,2018-01-31 00:00:00.000,20180102,1,"Tuesday","T​","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,1,"2018-01",20180100,-220,True,2018-01-07 00:00:00.000,"FY19",-4,"FQ1",20190100,False,1,20190100,False,1,"2018-01",20180100,False,False,True,"Unknown",True,False,False
2018-01-03 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,1,3,"January","Jan","J​","Jan 2018",20180100,-50,True,2018-01-31 00:00:00.000,20180103,2,"Wednesday","W​​","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,1,"2018-01",20180100,-220,True,2018-01-07 00:00:00.000,"FY19",-4,"FQ1",20190100,False,1,20190100,False,1,"2018-01",20180100,False,False,True,"Unknown",True,False,False
2018-01-04 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,1,4,"January","Jan","J​","Jan 2018",20180100,-50,True,2018-01-31 00:00:00.000,20180104,3,"Thursday","T​​​","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,1,"2018-01",20180100,-220,True,2018-01-07 00:00:00.000,"FY19",-4,"FQ1",20190100,False,1,20190100,False,1,"2018-01",20180100,False,False,True,"Unknown",True,False,False
2018-01-05 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,1,5,"January","Jan","J​","Jan 2018",20180100,-50,True,2018-01-31 00:00:00.000,20180105,4,"Friday","F​​​​","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,1,"2018-01",20180100,-220,True,2018-01-07 00:00:00.000,"FY19",-4,"FQ1",20190100,False,1,20190100,False,1,"2018-01",20180100,False,False,True,"Unknown",True,False,False
2018-01-08 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,1,8,"January","Jan","J​","Jan 2018",20180100,-50,True,2018-01-31 00:00:00.000,20180108,0,"Monday","M","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,2,"2018-02",20180200,-219,True,2018-01-14 00:00:00.000,"FY19",-4,"FQ1",20190100,False,1,20190100,False,2,"2018-02",20180200,False,False,True,"Unknown",True,False,False
2018-01-09 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,1,9,"January","Jan","J​","Jan 2018",20180100,-50,True,2018-01-31 00:00:00.000,20180109,1,"Tuesday","T​","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,2,"2018-02",20180200,-219,True,2018-01-14 00:00:00.000,"FY19",-4,"FQ1",20190100,False,1,20190100,False,2,"2018-02",20180200,False,False,True,"Unknown",True,False,False
2018-01-10 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,1,10,"January","Jan","J​","Jan 2018",20180100,-50,True,2018-01-31 00:00:00.000,20180110,2,"Wednesday","W​​","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,2,"2018-02",20180200,-219,True,2018-01-14 00:00:00.000,"FY19",-4,"FQ1",20190100,False,1,20190100,False,2,"2018-02",20180200,False,False,True,"Unknown",True,False,False
2018-01-11 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,1,11,"January","Jan","J​","Jan 2018",20180100,-50,True,2018-01-31 00:00:00.000,20180111,3,"Thursday","T​​​","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,2,"2018-02",20180200,-219,True,2018-01-14 00:00:00.000,"FY19",-4,"FQ1",20190100,False,1,20190100,False,2,"2018-02",20180200,False,False,True,"Unknown",True,False,False
2018-01-12 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,1,12,"January","Jan","J​","Jan 2018",20180100,-50,True,2018-01-31 00:00:00.000,20180112,4,"Friday","F​​​​","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,2,"2018-02",20180200,-219,True,2018-01-14 00:00:00.000,"FY19",-4,"FQ1",20190100,False,1,20190100,False,2,"2018-02",20180200,False,False,True,"Unknown",True,False,False
2018-01-15 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,1,15,"January","Jan","J​","Jan 2018",20180100,-50,True,2018-01-31 00:00:00.000,20180115,0,"Monday","M","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,3,"2018-03",20180300,-218,True,2018-01-21 00:00:00.000,"FY19",-4,"FQ1",20190100,False,1,20190100,False,3,"2018-03",20180300,False,False,True,"Unknown",True,False,False
2018-01-16 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,1,16,"January","Jan","J​","Jan 2018",20180100,-50,True,2018-01-31 00:00:00.000,20180116,1,"Tuesday","T​","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,3,"2018-03",20180300,-218,True,2018-01-21 00:00:00.000,"FY19",-4,"FQ1",20190100,False,1,20190100,False,3,"2018-03",20180300,False,False,True,"Unknown",True,False,False
2018-01-17 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,1,17,"January","Jan","J​","Jan 2018",20180100,-50,True,2018-01-31 00:00:00.000,20180117,2,"Wednesday","W​​","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,3,"2018-03",20180300,-218,True,2018-01-21 00:00:00.000,"FY19",-4,"FQ1",20190100,False,1,20190100,False,3,"2018-03",20180300,False,False,True,"Unknown",True,False,False
2018-01-18 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,1,18,"January","Jan","J​","Jan 2018",20180100,-50,True,2018-01-31 00:00:00.000,20180118,3,"Thursday","T​​​","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,3,"2018-03",20180300,-218,True,2018-01-21 00:00:00.000,"FY19",-4,"FQ1",20190100,False,1,20190100,False,3,"2018-03",20180300,False,False,True,"Unknown",True,False,False
2018-01-19 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,1,19,"January","Jan","J​","Jan 2018",20180100,-50,True,2018-01-31 00:00:00.000,20180119,4,"Friday","F​​​​","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,3,"2018-03",20180300,-218,True,2018-01-21 00:00:00.000,"FY19",-4,"FQ1",20190100,False,1,20190100,False,3,"2018-03",20180300,False,False,True,"Unknown",True,False,False
2018-01-22 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,1,22,"January","Jan","J​","Jan 2018",20180100,-50,True,2018-01-31 00:00:00.000,20180122,0,"Monday","M","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,4,"2018-04",20180400,-217,True,2018-01-28 00:00:00.000,"FY19",-4,"FQ1",20190100,False,1,20190100,False,4,"2018-04",20180400,False,False,True,"Unknown",True,False,False
2018-01-23 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,1,23,"January","Jan","J​","Jan 2018",20180100,-50,True,2018-01-31 00:00:00.000,20180123,1,"Tuesday","T​","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,4,"2018-04",20180400,-217,True,2018-01-28 00:00:00.000,"FY19",-4,"FQ1",20190100,False,1,20190100,False,4,"2018-04",20180400,False,False,True,"Unknown",True,False,False
2018-01-24 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,1,24,"January","Jan","J​","Jan 2018",20180100,-50,True,2018-01-31 00:00:00.000,20180124,2,"Wednesday","W​​","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,4,"2018-04",20180400,-217,True,2018-01-28 00:00:00.000,"FY19",-4,"FQ1",20190100,False,1,20190100,False,4,"2018-04",20180400,False,False,True,"Unknown",True,False,False
2018-01-25 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,1,25,"January","Jan","J​","Jan 2018",20180100,-50,True,2018-01-31 00:00:00.000,20180125,3,"Thursday","T​​​","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,4,"2018-04",20180400,-217,True,2018-01-28 00:00:00.000,"FY19",-4,"FQ1",20190100,False,1,20190100,False,4,"2018-04",20180400,False,False,True,"Unknown",True,False,False
2018-01-26 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,1,26,"January","Jan","J​","Jan 2018",20180100,-50,True,2018-01-31 00:00:00.000,20180126,4,"Friday","F​​​​","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,4,"2018-04",20180400,-217,True,2018-01-28 00:00:00.000,"FY19",-4,"FQ1",20190100,False,1,20190100,False,4,"2018-04",20180400,False,False,True,"Unknown",True,False,False
2018-01-29 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,1,29,"January","Jan","J​","Jan 2018",20180100,-50,True,2018-01-31 00:00:00.000,20180129,0,"Monday","M","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,5,"2018-05",20180500,-216,True,2018-02-04 00:00:00.000,"FY19",-4,"FQ1",20190100,False,1,20190100,False,5,"2018-05",20180500,False,False,True,"Unknown",True,False,False
2018-01-30 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,1,30,"January","Jan","J​","Jan 2018",20180100,-50,True,2018-01-31 00:00:00.000,20180130,1,"Tuesday","T​","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,5,"2018-05",20180500,-216,True,2018-02-04 00:00:00.000,"FY19",-4,"FQ1",20190100,False,1,20190100,False,5,"2018-05",20180500,False,False,True,"Unknown",True,False,False
2018-01-31 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,1,31,"January","Jan","J​","Jan 2018",20180100,-50,True,2018-01-31 00:00:00.000,20180131,2,"Wednesday","W​​","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,5,"2018-05",20180500,-216,True,2018-02-04 00:00:00.000,"FY19",-4,"FQ1",20190100,False,1,20190100,False,5,"2018-05",20180500,False,False,True,"Unknown",True,False,False
2018-02-01 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,2,1,"February","Feb","F​​","Feb 2018",20180200,-49,True,2018-02-28 00:00:00.000,20180201,3,"Thursday","T​​​","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,5,"2018-05",20180500,-216,True,2018-02-04 00:00:00.000,"FY19",-4,"FQ1",20190100,False,2,20190200,False,5,"2018-05",20180500,False,False,True,"Unknown",True,False,False
2018-02-02 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,2,2,"February","Feb","F​​","Feb 2018",20180200,-49,True,2018-02-28 00:00:00.000,20180202,4,"Friday","F​​​​","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,5,"2018-05",20180500,-216,True,2018-02-04 00:00:00.000,"FY19",-4,"FQ1",20190100,False,2,20190200,False,5,"2018-05",20180500,False,False,True,"Unknown",True,False,False
2018-02-05 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,2,5,"February","Feb","F​​","Feb 2018",20180200,-49,True,2018-02-28 00:00:00.000,20180205,0,"Monday","M","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,6,"2018-06",20180600,-215,True,2018-02-11 00:00:00.000,"FY19",-4,"FQ1",20190100,False,2,20190200,False,6,"2018-06",20180600,False,False,True,"Unknown",True,False,False
2018-02-06 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,2,6,"February","Feb","F​​","Feb 2018",20180200,-49,True,2018-02-28 00:00:00.000,20180206,1,"Tuesday","T​","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,6,"2018-06",20180600,-215,True,2018-02-11 00:00:00.000,"FY19",-4,"FQ1",20190100,False,2,20190200,False,6,"2018-06",20180600,False,False,True,"Unknown",True,False,False
2018-02-07 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,2,7,"February","Feb","F​​","Feb 2018",20180200,-49,True,2018-02-28 00:00:00.000,20180207,2,"Wednesday","W​​","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,6,"2018-06",20180600,-215,True,2018-02-11 00:00:00.000,"FY19",-4,"FQ1",20190100,False,2,20190200,False,6,"2018-06",20180600,False,False,True,"Unknown",True,False,False
2018-02-08 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,2,8,"February","Feb","F​​","Feb 2018",20180200,-49,True,2018-02-28 00:00:00.000,20180208,3,"Thursday","T​​​","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,6,"2018-06",20180600,-215,True,2018-02-11 00:00:00.000,"FY19",-4,"FQ1",20190100,False,2,20190200,False,6,"2018-06",20180600,False,False,True,"Unknown",True,False,False
2018-02-09 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,2,9,"February","Feb","F​​","Feb 2018",20180200,-49,True,2018-02-28 00:00:00.000,20180209,4,"Friday","F​​​​","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,6,"2018-06",20180600,-215,True,2018-02-11 00:00:00.000,"FY19",-4,"FQ1",20190100,False,2,20190200,False,6,"2018-06",20180600,False,False,True,"Unknown",True,False,False
2018-02-12 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,2,12,"February","Feb","F​​","Feb 2018",20180200,-49,True,2018-02-28 00:00:00.000,20180212,0,"Monday","M","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,7,"2018-07",20180700,-214,True,2018-02-18 00:00:00.000,"FY19",-4,"FQ1",20190100,False,2,20190200,False,7,"2018-07",20180700,False,False,True,"Unknown",True,False,False
2018-02-13 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,2,13,"February","Feb","F​​","Feb 2018",20180200,-49,True,2018-02-28 00:00:00.000,20180213,1,"Tuesday","T​","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,7,"2018-07",20180700,-214,True,2018-02-18 00:00:00.000,"FY19",-4,"FQ1",20190100,False,2,20190200,False,7,"2018-07",20180700,False,False,True,"Unknown",True,False,False
2018-02-14 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,2,14,"February","Feb","F​​","Feb 2018",20180200,-49,True,2018-02-28 00:00:00.000,20180214,2,"Wednesday","W​​","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,7,"2018-07",20180700,-214,True,2018-02-18 00:00:00.000,"FY19",-4,"FQ1",20190100,False,2,20190200,False,7,"2018-07",20180700,False,False,True,"Unknown",True,False,False
2018-02-15 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,2,15,"February","Feb","F​​","Feb 2018",20180200,-49,True,2018-02-28 00:00:00.000,20180215,3,"Thursday","T​​​","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,7,"2018-07",20180700,-214,True,2018-02-18 00:00:00.000,"FY19",-4,"FQ1",20190100,False,2,20190200,False,7,"2018-07",20180700,False,False,True,"Unknown",True,False,False
2018-02-16 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,2,16,"February","Feb","F​​","Feb 2018",20180200,-49,True,2018-02-28 00:00:00.000,20180216,4,"Friday","F​​​​","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,7,"2018-07",20180700,-214,True,2018-02-18 00:00:00.000,"FY19",-4,"FQ1",20190100,False,2,20190200,False,7,"2018-07",20180700,False,False,True,"Unknown",True,False,False
2018-02-19 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,2,19,"February","Feb","F​​","Feb 2018",20180200,-49,True,2018-02-28 00:00:00.000,20180219,0,"Monday","M","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,8,"2018-08",20180800,-213,True,2018-02-25 00:00:00.000,"FY19",-4,"FQ1",20190100,False,2,20190200,False,8,"2018-08",20180800,False,False,True,"Unknown",True,False,False
2018-02-20 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,2,20,"February","Feb","F​​","Feb 2018",20180200,-49,True,2018-02-28 00:00:00.000,20180220,1,"Tuesday","T​","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,8,"2018-08",20180800,-213,True,2018-02-25 00:00:00.000,"FY19",-4,"FQ1",20190100,False,2,20190200,False,8,"2018-08",20180800,False,False,True,"Unknown",True,False,False
2018-02-21 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,2,21,"February","Feb","F​​","Feb 2018",20180200,-49,True,2018-02-28 00:00:00.000,20180221,2,"Wednesday","W​​","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,8,"2018-08",20180800,-213,True,2018-02-25 00:00:00.000,"FY19",-4,"FQ1",20190100,False,2,20190200,False,8,"2018-08",20180800,False,False,True,"Unknown",True,False,False
2018-02-22 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,2,22,"February","Feb","F​​","Feb 2018",20180200,-49,True,2018-02-28 00:00:00.000,20180222,3,"Thursday","T​​​","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,8,"2018-08",20180800,-213,True,2018-02-25 00:00:00.000,"FY19",-4,"FQ1",20190100,False,2,20190200,False,8,"2018-08",20180800,False,False,True,"Unknown",True,False,False
2018-02-23 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,2,23,"February","Feb","F​​","Feb 2018",20180200,-49,True,2018-02-28 00:00:00.000,20180223,4,"Friday","F​​​​","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,8,"2018-08",20180800,-213,True,2018-02-25 00:00:00.000,"FY19",-4,"FQ1",20190100,False,2,20190200,False,8,"2018-08",20180800,False,False,True,"Unknown",True,False,False
2018-02-26 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,2,26,"February","Feb","F​​","Feb 2018",20180200,-49,True,2018-02-28 00:00:00.000,20180226,0,"Monday","M","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,9,"2018-09",20180900,-212,True,2018-03-04 00:00:00.000,"FY19",-4,"FQ1",20190100,False,2,20190200,False,9,"2018-09",20180900,False,False,True,"Unknown",True,False,False
2018-02-27 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,2,27,"February","Feb","F​​","Feb 2018",20180200,-49,True,2018-02-28 00:00:00.000,20180227,1,"Tuesday","T​","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,9,"2018-09",20180900,-212,True,2018-03-04 00:00:00.000,"FY19",-4,"FQ1",20190100,False,2,20190200,False,9,"2018-09",20180900,False,False,True,"Unknown",True,False,False
2018-02-28 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,2,28,"February","Feb","F​​","Feb 2018",20180200,-49,True,2018-02-28 00:00:00.000,20180228,2,"Wednesday","W​​","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,9,"2018-09",20180900,-212,True,2018-03-04 00:00:00.000,"FY19",-4,"FQ1",20190100,False,2,20190200,False,9,"2018-09",20180900,False,False,True,"Unknown",True,False,False
2018-03-01 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,3,1,"March","Mar","M​​​","Mar 2018",20180300,-48,True,2018-03-31 00:00:00.000,20180301,3,"Thursday","T​​​","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,9,"2018-09",20180900,-212,True,2018-03-04 00:00:00.000,"FY19",-4,"FQ1",20190100,False,3,20190300,False,9,"2018-09",20180900,False,False,True,"Unknown",True,False,False
2018-03-02 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,3,2,"March","Mar","M​​​","Mar 2018",20180300,-48,True,2018-03-31 00:00:00.000,20180302,4,"Friday","F​​​​","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,9,"2018-09",20180900,-212,True,2018-03-04 00:00:00.000,"FY19",-4,"FQ1",20190100,False,3,20190300,False,9,"2018-09",20180900,False,False,True,"Unknown",True,False,False
2018-03-05 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,3,5,"March","Mar","M​​​","Mar 2018",20180300,-48,True,2018-03-31 00:00:00.000,20180305,0,"Monday","M","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,10,"2018-10",20181000,-211,True,2018-03-11 00:00:00.000,"FY19",-4,"FQ1",20190100,False,3,20190300,False,10,"2018-10",20181000,False,False,True,"Unknown",True,False,False
2018-03-06 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,3,6,"March","Mar","M​​​","Mar 2018",20180300,-48,True,2018-03-31 00:00:00.000,20180306,1,"Tuesday","T​","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,10,"2018-10",20181000,-211,True,2018-03-11 00:00:00.000,"FY19",-4,"FQ1",20190100,False,3,20190300,False,10,"2018-10",20181000,False,False,True,"Unknown",True,False,False
2018-03-07 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,3,7,"March","Mar","M​​​","Mar 2018",20180300,-48,True,2018-03-31 00:00:00.000,20180307,2,"Wednesday","W​​","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,10,"2018-10",20181000,-211,True,2018-03-11 00:00:00.000,"FY19",-4,"FQ1",20190100,False,3,20190300,False,10,"2018-10",20181000,False,False,True,"Unknown",True,False,False
2018-03-08 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,3,8,"March","Mar","M​​​","Mar 2018",20180300,-48,True,2018-03-31 00:00:00.000,20180308,3,"Thursday","T​​​","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,10,"2018-10",20181000,-211,True,2018-03-11 00:00:00.000,"FY19",-4,"FQ1",20190100,False,3,20190300,False,10,"2018-10",20181000,False,False,True,"Unknown",True,False,False
2018-03-09 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,3,9,"March","Mar","M​​​","Mar 2018",20180300,-48,True,2018-03-31 00:00:00.000,20180309,4,"Friday","F​​​​","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,10,"2018-10",20181000,-211,True,2018-03-11 00:00:00.000,"FY19",-4,"FQ1",20190100,False,3,20190300,False,10,"2018-10",20181000,False,False,True,"Unknown",True,False,False
2018-03-12 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,3,12,"March","Mar","M​​​","Mar 2018",20180300,-48,True,2018-03-31 00:00:00.000,20180312,0,"Monday","M","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,11,"2018-11",20181100,-210,True,2018-03-18 00:00:00.000,"FY19",-4,"FQ1",20190100,False,3,20190300,False,11,"2018-11",20181100,False,False,True,"Unknown",True,False,False
2018-03-13 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,3,13,"March","Mar","M​​​","Mar 2018",20180300,-48,True,2018-03-31 00:00:00.000,20180313,1,"Tuesday","T​","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,11,"2018-11",20181100,-210,True,2018-03-18 00:00:00.000,"FY19",-4,"FQ1",20190100,False,3,20190300,False,11,"2018-11",20181100,False,False,True,"Unknown",True,False,False
2018-03-14 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,3,14,"March","Mar","M​​​","Mar 2018",20180300,-48,True,2018-03-31 00:00:00.000,20180314,2,"Wednesday","W​​","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,11,"2018-11",20181100,-210,True,2018-03-18 00:00:00.000,"FY19",-4,"FQ1",20190100,False,3,20190300,False,11,"2018-11",20181100,False,False,True,"Unknown",True,False,False
2018-03-15 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,3,15,"March","Mar","M​​​","Mar 2018",20180300,-48,True,2018-03-31 00:00:00.000,20180315,3,"Thursday","T​​​","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,11,"2018-11",20181100,-210,True,2018-03-18 00:00:00.000,"FY19",-4,"FQ1",20190100,False,3,20190300,False,11,"2018-11",20181100,False,False,True,"Unknown",True,False,False
2018-03-16 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,3,16,"March","Mar","M​​​","Mar 2018",20180300,-48,True,2018-03-31 00:00:00.000,20180316,4,"Friday","F​​​​","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,11,"2018-11",20181100,-210,True,2018-03-18 00:00:00.000,"FY19",-4,"FQ1",20190100,False,3,20190300,False,11,"2018-11",20181100,False,False,True,"Unknown",True,False,False
2018-03-19 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,3,19,"March","Mar","M​​​","Mar 2018",20180300,-48,True,2018-03-31 00:00:00.000,20180319,0,"Monday","M","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,12,"2018-12",20181200,-209,True,2018-03-25 00:00:00.000,"FY19",-4,"FQ1",20190100,False,3,20190300,False,12,"2018-12",20181200,False,False,True,"Unknown",True,False,False
2018-03-20 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,3,20,"March","Mar","M​​​","Mar 2018",20180300,-48,True,2018-03-31 00:00:00.000,20180320,1,"Tuesday","T​","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,12,"2018-12",20181200,-209,True,2018-03-25 00:00:00.000,"FY19",-4,"FQ1",20190100,False,3,20190300,False,12,"2018-12",20181200,False,False,True,"Unknown",True,False,False
2018-03-21 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,3,21,"March","Mar","M​​​","Mar 2018",20180300,-48,True,2018-03-31 00:00:00.000,20180321,2,"Wednesday","W​​","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,12,"2018-12",20181200,-209,True,2018-03-25 00:00:00.000,"FY19",-4,"FQ1",20190100,False,3,20190300,False,12,"2018-12",20181200,False,False,True,"Unknown",True,False,False
2018-03-22 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,3,22,"March","Mar","M​​​","Mar 2018",20180300,-48,True,2018-03-31 00:00:00.000,20180322,3,"Thursday","T​​​","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,12,"2018-12",20181200,-209,True,2018-03-25 00:00:00.000,"FY19",-4,"FQ1",20190100,False,3,20190300,False,12,"2018-12",20181200,False,False,True,"Unknown",True,False,False
2018-03-23 00:00:00.000,2018,-4,True,1,"Q1 2018",20180100,-16,True,3,23,"March","Mar","M​​​","Mar 2018",20180300,-48,True,2018-03-31 00:00:00.000,20180323,4,"Friday","F​​​​","Weekday",2018,-4,1,"Q1","Q1 2018",20180100,-16,12,"2018-12",20181200,-209,True,2018-03-25 00:00:00.000,"FY19",-4,"FQ1",20190100,False,3,20190300,False,12,"2018-12",20181200,False,False,True,"Unknown",True,False,False
